# Created by lammps_init.py on 2025-08-14 17:59:02 - git checkout 5f482072dacedbcbccd569a5fdb6523a88f8b71d

8000 atoms
0 bonds
0 angles

3 atom types
0 bond types
0 angle types

0 22.081851278792275 xlo xhi
0 13.4 ylo yhi
0 13.4 zlo zhi

Masses

1 1.0
2 1.0
3 1.0


Atoms

1 3 0.0 11.825 6.7 1 1 1
2 3 0.32473310704106284 11.737737135879996 7.641716278809923 1 1 2
3 3 0.6494662140821257 11.825 6.7 1 1 3
4 3 0.9741993211231885 11.737737135879996 7.641716278809923 1 1 4
5 3 1.2989324281642514 11.825 6.7 1 1 5
6 3 1.6236655352053142 11.737737135879996 7.641716278809923 1 1 6
7 3 1.948398642246377 11.825 6.7 1 1 7
8 3 2.27313174928744 11.737737135879996 7.641716278809923 1 1 8
9 3 2.5978648563285027 11.825 6.7 1 1 9
10 3 2.9225979633695656 11.737737135879996 7.641716278809923 1 1 10
11 3 3.2473310704106284 11.825 6.7 1 1 11
12 3 3.5720641774516912 11.737737135879996 7.641716278809923 1 1 12
13 3 3.896797284492754 11.825 6.7 1 1 13
14 3 4.2215303915338165 11.737737135879996 7.641716278809923 1 1 14
15 3 4.54626349857488 11.825 6.7 1 1 15
16 3 4.870996605615943 11.737737135879996 7.641716278809923 1 1 16
17 3 5.1957297126570055 11.825 6.7 1 1 17
18 3 5.520462819698068 11.737737135879996 7.641716278809923 1 1 18
19 3 5.845195926739131 11.825 6.7 1 1 19
20 3 6.169929033780194 11.737737135879996 7.641716278809923 1 1 20
21 3 6.494662140821257 11.825 6.7 1 1 21
22 3 6.819395247862319 11.737737135879996 7.641716278809923 1 1 22
23 3 7.1441283549033825 11.825 6.7 1 1 23
24 3 7.468861461944446 11.737737135879996 7.641716278809923 1 1 24
25 3 7.793594568985508 11.825 6.7 1 1 25
26 3 8.11832767602657 11.737737135879996 7.641716278809923 1 1 26
27 3 8.443060783067633 11.825 6.7 1 1 27
28 3 8.767793890108697 11.737737135879996 7.641716278809923 1 1 28
29 3 9.09252699714976 11.825 6.7 1 1 29
30 3 9.417260104190822 11.737737135879996 7.641716278809923 1 1 30
31 3 9.741993211231886 11.825 6.7 1 1 31
32 3 10.066726318272949 11.737737135879996 7.641716278809923 1 1 32
33 3 10.391459425314011 11.825 6.7 1 1 33
34 3 10.716192532355073 11.737737135879996 7.641716278809923 1 1 34
35 3 11.040925639396136 11.825 6.7 1 1 35
36 3 11.3656587464372 11.737737135879996 7.641716278809923 1 1 36
37 3 11.690391853478262 11.825 6.7 1 1 37
38 3 12.015124960519325 11.737737135879996 7.641716278809923 1 1 38
39 3 12.339858067560389 11.825 6.7 1 1 39
40 3 12.664591174601451 11.737737135879996 7.641716278809923 1 1 40
41 3 12.989324281642514 11.825 6.7 1 1 41
42 3 13.314057388683576 11.737737135879996 7.641716278809923 1 1 42
43 3 13.638790495724638 11.825 6.7 1 1 43
44 3 13.963523602765703 11.737737135879996 7.641716278809923 1 1 44
45 3 14.288256709806765 11.825 6.7 1 1 45
46 3 14.612989816847827 11.737737135879996 7.641716278809923 1 1 46
47 3 14.937722923888892 11.825 6.7 1 1 47
48 3 15.262456030929954 11.737737135879996 7.641716278809923 1 1 48
49 3 15.587189137971016 11.825 6.7 1 1 49
50 3 15.911922245012079 11.737737135879996 7.641716278809923 1 1 50
